,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,1.1172784566879272,1.3392177820205688,0.5608090758323669,0.9871620535850525,1.4535329341888428,1.7520462274551392,1.0067448616027832,1.0498104095458984,1.7520462274551392,1.5007297992706299,1.3066902160644531,1.3066902160644531,1.249314785003662,1.4316784143447876,1.6221455335617065,1.3215581178665161,1.3215581178665161,1.6413830518722534,1.193284273147583,4.688482284545898,3.1218912601470947,5.03843355178833,2.7502496242523193,4.630612373352051,3.047126054763794,5.038683891296387,5.038683891296387,4.111750602722168,3.047126054763794,4.856358051300049,4.963138580322266,4.933625221252441,5.46995210647583,4.737312316894531,5.7349114418029785,5.315847396850586,5.4432268142700195,5.205047607421875,5.7349114418029785,6.281866073608398,6.370332717895508,5.994761943817139,7.176336288452148,7.176336288452148,5.597233772277832,7.1596360206604,5.342533111572266,7.1596360206604,5.642172813415527,7.687373161315918,6.724220275878906,6.724220275878906,6.384964942932129,5.761809825897217,5.990124702453613,6.455464839935303,5.990124702453613,7.205672740936279,5.041144847869873,5.134644508361816,5.134644508361816,4.898280620574951,5.134644508361816,5.134644508361816,5.201091766357422,4.9640021324157715,4.810875415802002,4.921105861663818,4.95746374130249,5.011842250823975,5.06699800491333,5.202788352966309,5.315768718719482,5.315768718719482,5.004603385925293,4.5514326095581055,5.042793273925781,5.080436706542969,4.6667799949646,4.86350154876709,4.478145122528076,4.449833393096924,4.788061618804932,4.83425760269165,4.906286716461182,4.610354423522949,4.8516998291015625,4.528285026550293,4.834521770477295,4.3187103271484375,4.4204816818237305,3.4156787395477295,4.565340518951416,4.4204816818237305,4.817000865936279,5.1121745109558105,4.9612321853637695,4.803553581237793,4.888813495635986
1,1.1172784566879272,0.0,0.8304814100265503,1.031446933746338,0.6605904698371887,1.6090896129608154,1.6438995599746704,1.7436652183532715,1.6398837566375732,1.6438995599746704,1.1031163930892944,0.7753185033798218,0.7753185033798218,0.9162507653236389,0.9107667207717896,1.5977309942245483,1.7354599237442017,1.7354599237442017,1.6439752578735352,1.046951413154602,5.334505081176758,3.8934483528137207,5.671045303344727,3.496943950653076,5.262832164764404,3.7927889823913574,5.303592205047607,5.303592205047607,4.643012523651123,3.7927889823913574,5.481717586517334,5.59588098526001,5.5415143966674805,5.996763229370117,5.34780740737915,6.223925590515137,5.887632846832275,5.964035511016846,5.753350257873535,6.223925590515137,6.3801398277282715,6.469213485717773,6.187023162841797,7.195790767669678,7.195790767669678,5.903040409088135,7.180113792419434,5.694489479064941,7.180113792419434,5.831549644470215,7.718958854675293,6.828256130218506,6.828256130218506,6.586246967315674,6.045138835906982,6.206481456756592,6.563943386077881,6.206481456756592,7.252300262451172,5.369072914123535,5.67374324798584,5.67374324798584,5.465152263641357,5.67374324798584,5.67374324798584,5.758108139038086,5.5444207191467285,5.375247478485107,5.516121864318848,5.524894714355469,5.554744720458984,5.542608737945557,5.7399468421936035,5.853074073791504,5.853074073791504,5.535584926605225,5.04692268371582,5.575010776519775,5.613574504852295,5.184038162231445,5.43845272064209,5.046689033508301,5.052234172821045,5.353281497955322,5.407441139221191,5.5021233558654785,5.207046985626221,5.433484077453613,5.1293110847473145,5.411595344543457,4.891106605529785,5.026900291442871,4.0218353271484375,5.137201309204102,5.026900291442871,5.409975051879883,5.700866222381592,5.548391819000244,5.395378112792969,5.4783453941345215
2,1.3392177820205688,0.8304814100265503,0.0,1.4089003801345825,1.3436435461044312,1.2300562858581543,1.3880594968795776,2.040264129638672,2.0074455738067627,1.3880594968795776,1.7729761600494385,1.5281190872192383,1.5281190872192383,1.5431729555130005,1.6574945449829102,1.2976828813552856,1.980522871017456,1.980522871017456,1.4417685270309448,0.6900432109832764,5.818131446838379,4.215071201324463,6.2168049812316895,3.6762211322784424,5.623934268951416,3.9636895656585693,5.067246437072754,5.067246437072754,4.761002540588379,3.9636895656585693,5.916120529174805,6.060219764709473,5.756111145019531,6.160733699798584,5.774581432342529,6.352241516113281,6.178656101226807,6.173603057861328,5.982041358947754,6.352241516113281,6.873487949371338,6.965417385101318,6.706037998199463,7.653539657592773,7.653539657592773,6.501765251159668,7.616699695587158,6.27691125869751,7.616699695587158,6.354099750518799,8.172048568725586,7.313411235809326,7.313411235809326,7.143461227416992,6.636682033538818,6.794334411621094,7.050032615661621,6.794334411621094,7.709483623504639,5.968628883361816,6.221676349639893,6.221676349639893,6.0122151374816895,6.221676349639893,6.221676349639893,6.294398307800293,6.088409900665283,5.877204418182373,6.055658340454102,6.076167583465576,6.083942890167236,5.995416641235352,6.2527384757995605,6.407970428466797,6.407970428466797,6.056840419769287,5.589264869689941,6.10002326965332,6.141590118408203,5.73356294631958,5.869874477386475,5.50186824798584,5.539570331573486,5.773379802703857,5.834934234619141,6.002003192901611,5.662820816040039,5.863895893096924,5.605116367340088,5.913900375366211,5.3796916007995605,5.462754249572754,4.495826244354248,5.5794878005981445,5.462754249572754,5.882069110870361,6.204165935516357,6.02800178527832,5.883113861083984,5.957856178283691
3,0.5608090758323669,1.031446933746338,1.4089003801345825,0.0,0.7848814129829407,1.6930410861968994,1.9904464483261108,1.269406795501709,1.1933856010437012,1.9904464483261108,1.3557363748550415,1.1548807621002197,1.1548807621002197,1.3041799068450928,1.249314785003662,1.5835572481155396,1.0599100589752197,1.0599100589752197,1.892742395401001,1.1816985607147217,4.568642616271973,3.1214144229888916,4.858260154724121,2.8583569526672363,4.490729331970215,3.0983052253723145,5.102353096008301,5.102353096008301,4.059148788452148,3.0983052253723145,4.727060794830322,4.788699626922607,4.911530017852783,5.405773162841797,4.6212158203125,5.7071757316589355,5.228053569793701,5.408613204956055,5.142748832702637,5.7071757316589355,6.254936695098877,6.323126316070557,5.941373825073242,7.146518230438232,7.146518230438232,5.452321529388428,7.11506462097168,5.221333980560303,7.11506462097168,5.538517475128174,7.676141262054443,6.714249134063721,6.714249134063721,6.309877872467041,5.673171520233154,5.905318737030029,6.412961006164551,5.905318737030029,7.159700393676758,4.909768581390381,4.927132606506348,4.927132606506348,4.717363357543945,4.927132606506348,4.927132606506348,4.9892048835754395,4.804204940795898,4.618813991546631,4.72941780090332,4.781887531280518,4.797632694244385,4.863708972930908,5.015637397766113,5.093985080718994,5.093985080718994,4.802186012268066,4.358343124389648,4.835654258728027,4.8708367347717285,4.481497287750244,4.6725287437438965,4.280791759490967,4.290915489196777,4.595289707183838,4.643075942993164,4.69892692565918,4.4390130043029785,4.661187171936035,4.366018772125244,4.6390910148620605,4.14579963684082,4.277828216552734,3.208606719970703,4.40784215927124,4.277828216552734,4.624414443969727,4.9038848876953125,4.76112699508667,4.616151332855225,4.688323497772217
4,0.9871620535850525,0.6605904698371887,1.3436435461044312,0.7848814129829407,0.0,1.8814905881881714,1.906603455543518,1.4480031728744507,1.2986613512039185,1.906603455543518,0.6828476786613464,0.45522141456604004,0.45522141456604004,0.7061911821365356,0.5609499216079712,1.780869483947754,1.4721132516860962,1.4721132516860962,1.8067783117294312,1.365312099456787,4.752692222595215,3.4112484455108643,5.0826520919799805,3.139314651489258,4.769654750823975,3.4187052249908447,5.285954475402832,5.285954475402832,4.326255798339844,3.4187052249908447,4.93163537979126,5.041235446929932,5.123085975646973,5.627313137054443,4.796224594116211,5.883471488952637,5.423596382141113,5.559040546417236,5.337060451507568,5.883471488952637,5.839807033538818,5.9173126220703125,5.60183048248291,6.686514377593994,6.686514377593994,5.262385845184326,6.666131496429443,5.052796840667725,6.666131496429443,5.22611141204834,7.229016304016113,6.310252666473389,6.310252666473389,5.997933387756348,5.439643383026123,5.614885330200195,6.013184547424316,5.614885330200195,6.725353717803955,4.735419750213623,5.0767436027526855,5.0767436027526855,4.867746353149414,5.0767436027526855,5.0767436027526855,5.161021709442139,4.9217119216918945,4.773681640625,4.907256603240967,4.919699668884277,4.956418514251709,4.979587554931641,5.150310039520264,5.2581071853637695,5.2581071853637695,4.941151142120361,4.4395880699157715,4.981051921844482,5.0194196701049805,4.5768351554870605,4.962862968444824,4.537067413330078,4.5226335525512695,4.892875671386719,4.9379801750183105,4.956869602203369,4.690402030944824,4.934176921844482,4.589079856872559,4.866703510284424,4.352449893951416,4.531926155090332,3.518977403640747,4.636594772338867,4.531926155090332,4.901323318481445,5.173737049102783,5.036203384399414,4.861230373382568,4.96783971786499
5,1.4535329341888428,1.6090896129608154,1.2300562858581543,1.6930410861968994,1.8814905881881714,0.0,1.1969566345214844,1.650850772857666,1.7138229608535767,1.1969566345214844,2.3717453479766846,2.12844181060791,2.12844181060791,2.0507972240448,2.2657909393310547,1.7673205137252808,2.2379355430603027,2.2379355430603027,1.4764740467071533,1.3016259670257568,5.649019241333008,3.9751312732696533,6.110592365264893,3.396620750427246,5.4777679443359375,3.6918647289276123,4.881363391876221,4.881363391876221,4.573673248291016,3.6918647289276123,5.763401031494141,5.953597068786621,5.538088321685791,6.003477573394775,5.625583648681641,6.147104263305664,6.0044121742248535,5.949092864990234,5.788890838623047,6.147104263305664,7.0885539054870605,7.1815104484558105,6.860439777374268,7.9135518074035645,7.9135518074035645,6.6358842849731445,7.864023208618164,6.3551859855651855,7.864023208618164,6.551244735717773,8.396692276000977,7.498551368713379,7.498551368713379,7.309525966644287,6.755960941314697,6.967521667480469,7.245920181274414,6.967521667480469,7.939267158508301,6.054079055786133,6.148542881011963,6.148542881011963,5.924497604370117,6.148542881011963,6.148542881011963,6.207503318786621,5.986959457397461,5.795363426208496,5.975849628448486,5.9603271484375,6.024667263031006,5.926096439361572,6.200808048248291,6.352344512939453,6.352344512939453,5.974467754364014,5.550447463989258,6.020730018615723,6.064043998718262,5.678473949432373,5.834627628326416,5.485966205596924,5.4757843017578125,5.738968372344971,5.797913551330566,5.980432033538818,5.636571884155273,5.851100444793701,5.566081523895264,5.880702018737793,5.362382411956787,5.395942687988281,4.486114978790283,5.5072174072265625,5.395942687988281,5.835890293121338,6.166239261627197,5.983083724975586,5.848206043243408,5.918287754058838
6,1.7520462274551392,1.6438995599746704,1.3880594968795776,1.9904464483261108,1.906603455543518,1.1969566345214844,0.0,1.9227516651153564,2.001983880996704,0.0,2.2119457721710205,2.049344778060913,2.049344778060913,1.8253241777420044,2.097243070602417,1.9085068702697754,2.4167392253875732,2.4167392253875732,0.7937241792678833,1.5267432928085327,6.038334369659424,4.499053478240967,6.4230217933654785,4.032362937927246,6.039514064788818,4.343019485473633,5.6705851554870605,5.6705851554870605,5.314324855804443,4.343019485473633,6.240618705749512,6.40806245803833,6.16391658782959,6.69953727722168,6.096839427947998,6.818856239318848,6.596168518066406,6.573455333709717,6.414629936218262,6.818856239318848,6.764163017272949,6.862617492675781,6.623951435089111,7.519782066345215,7.519782066345215,6.4530558586120605,7.45909309387207,6.236733436584473,7.45909309387207,6.261160373687744,8.056174278259277,7.219025611877441,7.219025611877441,7.086585998535156,6.612016677856445,6.743605613708496,6.917391777038574,6.743605613708496,7.555147171020508,5.9329352378845215,6.38032865524292,6.38032865524292,6.142910480499268,6.38032865524292,6.38032865524292,6.492947101593018,6.210855960845947,6.06675910949707,6.235363483428955,6.201836109161377,6.244561672210693,6.217748165130615,6.473381519317627,6.584140777587891,6.584140777587891,6.224186420440674,5.75846529006958,6.270625591278076,6.312291145324707,5.88124942779541,6.219796180725098,5.842807292938232,5.807466506958008,6.136264801025391,6.188493251800537,6.275707721710205,5.972084999084473,6.202633857727051,5.8740644454956055,6.168701648712158,5.689980983734131,5.786965370178223,4.841083526611328,5.880776882171631,5.786965370178223,6.186300277709961,6.488701343536377,6.330996036529541,6.1697306632995605,6.264154434204102
7,1.0067448616027832,1.7436652183532715,2.040264129638672,1.269406795501709,1.4480031728744507,1.650850772857666,1.9227516651153564,0.0,0.33823859691619873,1.9227516651153564,1.769457221031189,1.6555938720703125,1.6555938720703125,1.5211485624313354,1.7567470073699951,2.2837607860565186,1.7943267822265625,1.7943267822265625,1.868606448173523,1.9351972341537476,4.274938583374023,2.80967378616333,4.693432331085205,2.5267574787139893,4.417491912841797,2.8682286739349365,5.166365146636963,5.166365146636963,4.039175033569336,2.8682286739349365,4.511605739593506,4.686461448669434,4.691833972930908,5.328274250030518,4.375003337860107,5.563960075378418,5.0544843673706055,5.17197322845459,4.982675552368164,5.563960075378418,5.861928462982178,5.95701265335083,5.543298721313477,6.791461944580078,6.791461944580078,5.19032621383667,6.78270959854126,4.889956474304199,6.78270959854126,5.2669196128845215,7.259867191314697,6.269301414489746,6.269301414489746,5.9325947761535645,5.292790412902832,5.548494338989258,6.0274786949157715,5.548494338989258,6.805119514465332,4.58705997467041,4.770301342010498,4.770301342010498,4.509374141693115,4.770301342010498,4.770301342010498,4.84649658203125,4.533509731292725,4.4571404457092285,4.5650200843811035,4.528942584991455,4.6816229820251465,4.748288154602051,4.845344066619873,4.983405590057373,4.983405590057373,4.638422966003418,4.175339698791504,4.68350076675415,4.7241668701171875,4.277592182159424,4.7069220542907715,4.300012588500977,4.174246311187744,4.649116039276123,4.682956218719482,4.684086799621582,4.3992085456848145,4.688859939575195,4.2669596672058105,4.576457977294922,4.076107501983643,4.191018104553223,3.2878191471099854,4.312236309051514,4.191018104553223,4.611069202423096,4.8944902420043945,4.753086090087891,4.568734645843506,4.689304351806641
8,1.0498104095458984,1.6398837566375732,2.0074455738067627,1.1933856010437012,1.2986613512039185,1.7138229608535767,2.001983880996704,0.33823859691619873,0.0,2.001983880996704,1.6019715070724487,1.4989155530929565,1.4989155530929565,1.4365168809890747,1.6000176668167114,2.2463784217834473,1.7223981618881226,1.7223981618881226,1.926741361618042,1.9119467735290527,4.207293510437012,2.81640625,4.631145000457764,2.563140392303467,4.373083114624023,2.89778995513916,5.175004959106445,5.175004959106445,4.006689071655273,2.89778995513916,4.437216281890869,4.619200229644775,4.664109230041504,5.275108814239502,4.292527198791504,5.531668663024902,4.994055271148682,5.121456146240234,4.939990520477295,5.531668663024902,5.743271350860596,5.835500717163086,5.423664093017578,6.674758434295654,6.674758434295654,5.084728240966797,6.668098449707031,4.778919696807861,6.668098449707031,5.158815383911133,7.128303050994873,6.137587547302246,6.137587547302246,5.8017706871032715,5.163267612457275,5.419060707092285,5.909270763397217,5.419060707092285,6.68851375579834,4.4621405601501465,4.660078048706055,4.660078048706055,4.406906604766846,4.660078048706055,4.660078048706055,4.741264820098877,4.437239170074463,4.346831321716309,4.4735212326049805,4.427706241607666,4.5770978927612305,4.615604400634766,4.7165350914001465,4.879952430725098,4.879952430725098,4.522141456604004,4.050004959106445,4.568997383117676,4.611072063446045,4.163111686706543,4.6109209060668945,4.196079730987549,4.072017669677734,4.55173921585083,4.58690071105957,4.587018013000488,4.295557498931885,4.586263656616211,4.160247325897217,4.468930244445801,3.9721593856811523,4.0940070152282715,3.1971373558044434,4.203373432159424,4.0940070152282715,4.516956806182861,4.8040876388549805,4.658442497253418,4.469839096069336,4.596251487731934
9,1.7520462274551392,1.6438995599746704,1.3880594968795776,1.9904464483261108,1.906603455543518,1.1969566345214844,0.0,1.9227516651153564,2.001983880996704,0.0,2.2119457721710205,2.049344778060913,2.049344778060913,1.8253241777420044,2.097243070602417,1.9085068702697754,2.4167392253875732,2.4167392253875732,0.7937241792678833,1.5267432928085327,6.038334369659424,4.499053478240967,6.4230217933654785,4.032362937927246,6.039514064788818,4.343019485473633,5.6705851554870605,5.6705851554870605,5.314324855804443,4.343019485473633,6.240618705749512,6.40806245803833,6.16391658782959,6.69953727722168,6.096839427947998,6.818856239318848,6.596168518066406,6.573455333709717,6.414629936218262,6.818856239318848,6.764163017272949,6.862617492675781,6.623951435089111,7.519782066345215,7.519782066345215,6.4530558586120605,7.45909309387207,6.236733436584473,7.45909309387207,6.261160373687744,8.056174278259277,7.219025611877441,7.219025611877441,7.086585998535156,6.612016677856445,6.743605613708496,6.917391777038574,6.743605613708496,7.555147171020508,5.9329352378845215,6.38032865524292,6.38032865524292,6.142910480499268,6.38032865524292,6.38032865524292,6.492947101593018,6.210855960845947,6.06675910949707,6.235363483428955,6.201836109161377,6.244561672210693,6.217748165130615,6.473381519317627,6.584140777587891,6.584140777587891,6.224186420440674,5.75846529006958,6.270625591278076,6.312291145324707,5.88124942779541,6.219796180725098,5.842807292938232,5.807466506958008,6.136264801025391,6.188493251800537,6.275707721710205,5.972084999084473,6.202633857727051,5.8740644454956055,6.168701648712158,5.689980983734131,5.786965370178223,4.841083526611328,5.880776882171631,5.786965370178223,6.186300277709961,6.488701343536377,6.330996036529541,6.1697306632995605,6.264154434204102
